q1_DT,q2_DT,q3_DT,q4_DT,q5_DT,q6_DT,q1_PT,q2_PT,q3_PT,q4_PT,q5_PT,q6_PT,q1_e,q2_e,q3_e,q4_e,q5_e,q6_e,x_DT,y_DT,z_DT,roll_DT,pitch_DT,yaw_DT
6.283185307179586,3.9983906500233726,6.283185307179586,6.283185307179586,-6.283185307179586,0.0,6.283185658098056,3.9983899348157816,6.283185053020278,6.28318506222133,-6.2831849435640255,-5.875819738438539e-07,3.50918469393946e-07,-7.152075909289124e-07,-2.541593078220217e-07,-2.4495825634573976e-07,3.6361556077224577e-07,-5.875819737433119e-07,0.23460441405837326,-0.22315000000000002,0.5529309817285374,-1.5707963267948963,0.8567979964335789,-3.141592653589793
-2.4166097335306103,5.14078797860148,-0.8975979010256552,-3.141592653589793,-6.283185307179586,0.0,-2.4166095300652137,5.1407886056502985,-0.8975985450302355,-3.1415923943031308,-6.283185588792674,5.294610580760159e-07,2.03465396531044e-07,6.270488182025247e-07,-6.440045803302041e-07,2.592866623629675e-07,-2.8161308751606384e-07,5.294610581074721e-07,-0.20138581960368118,0.11971304378908218,0.5249576484481902,1.570796326794897,-1.101597423986032,-2.4166097335306107
-4.349897520355098,6.283185307179586,-6.283185307179586,3.141592653589793,0.0,0.0,-4.349897793113616,6.283185899528889,-6.283185349248113,3.1415926406594563,4.5548361705012227e-07,2.0495446642469419e-07,-2.727585179940206e-07,5.923493029413862e-07,-4.2068526440175447e-08,-1.2930336801275644e-08,4.554836170456156e-07,2.0495446628743252e-07,0.3706146567119286,-0.34793858830302127,0.23720000000000008,-1.5707963267948966,-1.2246467991473532e-16,-1.208304866765305
-5.316541413767342,-2.8559933214452666,0.8975979010256552,-6.283185307179586,0.0,0.0,-5.316541229325629,-2.8559931483506857,0.897597748793749,-6.283185336565653,1.7028957831768286e-07,-5.839905091171463e-07,1.844417134577725e-07,1.730945808908757e-07,-1.5223190619195748e-07,-2.9386066913161812e-08,1.7028957843834291e-07,-5.839905092841491e-07,0.3172851421045182,0.06684194549704142,0.45011007349814286,-1.5707963267948966,1.183197233170182,-2.174948760177549
-4.349897520355098,-1.7135959928671598,4.487989505128276,0.0,6.283185307179586,0.0,-4.349898218782056,-1.7135962943843464,4.487989998618294,2.492383609843639e-07,6.283185545907391,1.9749399658776457e-07,-6.984269580456726e-07,-3.015171863296473e-07,4.934900177389068e-07,2.4923836106083286e-07,2.3872780463563004e-07,1.9749399671198375e-07,0.11493070158546044,0.3262445935227256,0.3960419086331324,-1.5707963267948966,-0.3671991413286772,-1.2083048667653051
-0.4833219467061225,-2.8559933214452666,-4.487989505128276,6.283185307179586,0.0,0.0,-0.48332175431008984,-2.8559934480460534,-4.487989196250903,6.283185735147874,8.644780134072338e-08,-2.410928593328425e-07,1.9239603243903503e-07,-1.2660078674286979e-07,3.0887737256790615e-07,4.279682874752666e-07,8.644780136179975e-08,-2.410928594542838e-07,-0.05489969171859027,-0.22320345154861082,0.36486937818743276,1.5707963267948966,1.0607975193939563,-0.48332194670612255
6.283185307179586,-1.7135959928671598,6.283185307179586,0.0,6.283185307179586,0.0,6.283185116687924,-1.713595996357368,6.283185363977833,-3.398428963044705e-07,6.283185241120768,-8.584962041036287e-08,-1.904916624440034e-07,-3.4902081225141046e-09,5.6798246994560486e-08,-3.398428964906941e-07,-6.605881797128177e-08,-8.584962030155907e-08,-0.019478957683214695,-0.22314999999999996,0.6160975150257411,-1.570796326794898,1.4279966607226333,3.141592653589792
0.4833219467061216,3.9983906500233726,0.8975979010256552,0.0,-6.283185307179586,0.0,0.4833224659841911,3.9983909363787875,0.8975978731236365,-3.239494512764235e-07,-6.283184854772057,-5.93347723402294e-07,5.192780694329713e-07,2.863554149357128e-07,-2.790201847346907e-08,-3.239494512641272e-07,4.52407529216714e-07,-5.933477233988071e-07,0.13615665052004794,-0.18055650968948705,0.5299471989437942,1.570796326794895,1.3871967561305587,0.48332194670611983
6.283185307179586,-6.283185307179586,4.487989505128276,3.141592653589793,6.283185307179586,0.0,6.2831860476207835,-6.283185266760265,4.4879898801568245,3.14159272001714,6.283185225712628,4.6395747927546395e-07,7.404411972444791e-07,4.0419321223339466e-08,3.7502854866033886e-07,6.642734673434347e-08,-8.146695851252161e-08,4.6395747910210616e-07,-0.11289843957579518,-0.22314999999999996,0.34071246916399334,1.5707963267948952,-1.3463968515384828,1.1240496021315616e-15
0.4833219467061216,3.9983906500233726,-4.487989505128276,3.141592653589793,6.283185307179586,0.0,0.4833225840625615,3.9983909549831744,-4.487989460070147,3.141592944017582,6.283185322242353,9.45756936601769e-08,6.373564400696807e-07,3.04959801855631e-07,4.505812878363713e-08,2.904277889292928e-07,1.5062767033668933e-08,9.45756934989106e-08,0.11386397231243553,-0.19225660978463294,0.5114979959835435,-1.5707963267948963,-0.4895988551049034,-2.658270706883672
0.4833219467061216,6.283185307179586,4.487989505128276,-6.283185307179586,6.283185307179586,0.0,0.4833213858890492,6.283185144571901,4.487990083639601,-6.283184821081338,6.283185392919439,1.2496275526618944e-07,-5.608170723370165e-07,-1.626076855387737e-07,5.785113250666996e-07,4.860982478760434e-07,8.573985255111438e-08,1.2496275525464284e-07,-0.14362139187497183,-0.3273953538140079,0.37869679259033634,-1.5707963267948974,1.3463968515384825,-2.6582707068836724
-1.4499658401183666,-0.571198664289053,6.283185307179586,3.141592653589793,-6.283185307179586,0.0,-1.449965476730324,-0.5711988065871029,6.283184959303839,3.141593009366999,-6.283185462806515,1.22192090323689e-07,3.6338804232372013e-07,-1.4229804978782568e-07,-3.478757468755589e-07,3.5577720591817297e-07,-1.5562692912141074e-07,1.2219209022390487e-07,-0.26227629911816486,0.30873597581558276,0.4705886823999854,-1.5707963267948968,-0.5711986642890534,1.691626813471427
-6.283185307179586,-1.7135959928671598,6.283185307179586,0.0,-6.283185307179586,0.0,-6.2831852799632495,-1.7135964550159577,6.2831851843112325,4.791676946902335e-07,-6.283185217407218,-2.9357171476344697e-07,2.7216336739854796e-08,-4.6214879789729935e-07,-1.2286835371355664e-07,4.791676948556756e-07,8.977236820584267e-08,-2.935717149377126e-07,-0.01947895768321459,-0.22314999999999996,0.6160975150257411,-1.5707963267948946,1.4279966607226333,-3.141592653589791
-3.3832536269428544,3.9983906500233726,6.283185307179586,3.141592653589793,-6.283185307179586,0.0,-3.383253006371086,3.998390127275894,6.283185483064887,3.1415930368387257,-6.283184949853951,-4.570639185950374e-07,6.205717681950773e-07,-5.227474786373421e-07,1.758853009903305e-07,3.832489325894528e-07,3.573256348587961e-07,-4.5706391871291885e-07,-0.29964170497313514,0.30368344259346836,0.44114625444407707,1.5707963267948968,-0.856797996433579,2.899931680236732
6.283185307179586,-2.8559933214452666,2.6927937030769655,-6.283185307179586,6.283185307179586,0.0,6.283185229801042,-2.855993156214168,2.6927937673616533,-6.283185163163242,6.283184997019023,3.4857220020636485e-07,-7.737854446077108e-08,1.6523109858113116e-07,6.428468779517971e-08,1.440163446275733e-07,-3.101605630106974e-07,3.485721999929581e-07,0.009450076166979467,-0.22315000000000002,0.17088996686545965,1.5707963267948966,0.16319961836830085,-6.784437011774911e-18
5.316541413767341,3.9983906500233726,0.8975979010256552,3.141592653589793,0.0,0.0,5.3165411807415675,3.9983907375490833,0.8975979112902573,3.14159305981055,4.807389660758513e-07,-8.919640982434831e-08,-2.330257737881425e-07,8.752571067915937e-08,1.0264602057219463e-08,4.0622075703211635e-07,4.807389659688965e-07,-8.91964098137521e-08,-0.06748928925722286,-0.2950498244876973,0.561111867361073,-1.5707963267948963,-1.387196756130559,2.1749487601775477
-4.349897520355098,-2.8559933214452666,6.283185307179586,-6.283185307179586,-6.283185307179586,0.0,-4.349897505086722,-2.8559930967700624,6.283185742441409,-6.283184855436535,-6.283185211935676,-1.8764013168287167e-07,1.5268375896937414e-08,2.2467520421898257e-07,4.352618230285543e-07,4.5174305096651324e-07,9.52439105361691e-08,-1.876401318767762e-07,0.06177062894653598,0.4664161850489545,0.36242407063532034,-1.5707963267948966,0.2855993321445266,-1.2083048667653045
2.41660973353061,-2.8559933214452666,-4.487989505128276,-3.141592653589793,6.283185307179586,0.0,2.416610667136841,-2.855993457131273,-4.487990310397495,-3.141592601973697,6.283184960853403,-7.399225806543875e-07,9.336062309905913e-07,-1.356860064305465e-07,-8.052692193061262e-07,5.161609628601127e-08,-3.463261828429154e-07,-7.399225805393428e-07,-0.004790836251716932,0.30236962211088947,0.4482010565598744,-1.5707963267948961,-1.0607975193939558,-0.724982920059184
